,InletMethod,SMILES,RetentionTime,MolPol,IES,IsPublic,SampleID
55324,Standard_3min_col3_sur,COc1ncsc1C(=O)Nc2cnn(c2)C3CN(C3)C(=O)OC(C)(C)C,94.287,249.75770463494862,-0.3480166918782999,Y,SN1068831794
55326,Standard_3min_col3_sur,CC(C)(C)OC(=O)N1CC(C1)n2cc(NC(=O)c3csc(n3)c4ccc(Cl)cc4)cn2,127.6308,308.44748093781607,-0.3417014408932992,Y,SN1068831813
55345,Luna_NH3_1,CNC(=O)c1ccc(NC(=O)NCCCc2cccc(c2)C(F)(F)F)cc1C(F)(F)F,97.4142,263.24245395491886,-0.3818525600619407,Y,SN1064835233
55474,BEH_NH3_3,C[C@@H](NC(=O)c1cc(N2CCCCC2)c(Cl)cc1NC(=O)c3ccn(n3)c4ccnc(C)c4)c5ccc(cc5)S(=O)(=O)C,112.0032,431.9282037085275,-0.4861940360448605,Y,SN1068833785
55482,Standard_3min_col2_alk,CC(C)CCc1nc2ccc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5ccc(CCN(C)C)cc5,82.82700000000001,424.9771986642504,-0.3482052130406477,Y,SN1068834172
55487,Standard_3min_col2_alk,OC(=O)c1ccccc1c2ccc(Cn3c(nc4cccnc34)c5nccc6ccccc56)cc2,179.7342,340.8436953833581,-0.2951783237541232,Y,SN1068834323
55495,Standard_3min_col2_alk,OC(=O)c1ccccc1c2ccc(Cn3c(CCCC(F)(F)F)nc4ccccc34)cc2,68.238,295.690776652364,-0.2995574236829845,Y,SN1068830888
55499,Standard_3min_col3_sur,NC(=O)c1nn(CC(=O)N2CCCC2)c3ccccc13,65.1192,189.65647336120256,-0.2627675153957456,Y,SN1068831025
55516,Standard_3min_col3_sur,Oc1cc(ccc1C#N)c2cnc3cc(ccn23)c4cccc(c4)S(=O)(=O)C(F)F,69.28620000000001,277.61699074690443,-0.3032597511944537,Y,SN1068830888
55520,Standard_3min_col2_alk,CC(C)(C)OC(=O)N1CC(C1)n2cc(NC(=O)c3ccnn3c4ccccc4)cn2,100.5402,285.26179871668234,-0.3479405339723673,Y,SN1068831025
55530,Standard_3min_col2_alk,CC(C)(C)OC(=O)N1CC(C1)n2cc(NC(=O)c3cc(on3)c4ccccc4)cn2,99.4998,281.1846163610797,-0.34466587182146824,Y,SN1068716626
55560,Standard_3min_col3_sur,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc3nc(cs3)c4ccccc4COC5CCOCC5,112.002,342.0554565009968,-0.3697914310813957,Y,SN1065129527
55590,Standard_3min_col2_alk,Nc1ncc(cn1)c2ccc3nc(CCC4CCCC4)n(Cc5ccc(cc5)c6ccccc6C(=O)O)c3n2,81.84899999999998,382.51806386235967,-0.41921328366390215,Y,SN1068832596
55604,EP_NH3_2,CC(C)CN(CC(=O)NCc1cccc(Cl)c1F)C(=O)Cn2nc(C(=O)N)c3ccccc23,79.69919999999998,316.7975069100836,-0.418001645080376,Y,SN1068833252
55664,Standard_3min_col3_sur,CCOc1cc(ccc1OC[C@H](O)CNc2cn(C)nc2C)N3CCC(CC3)C(C)(C)OC,57.8178,334.6178537158588,-0.39777784975791775,Y,SN1055578485
55677,Standard_3min_col3_sur,CCOc1cc(ccc1OCC(=O)N[C@@H]2CCN(C)C2)c3ccc(cc3)C#N,72.41220000000001,274.9207120928421,-0.31117901534513515,Y,SN1056239774;SN1056239788
55689,EP_NH3_2,CC(=O)N1CCC(CC1)NC[C@@H](O)COc2cccc(c2)c3ccc(cc3)C#N,88.035,286.6537822299885,-0.34169514642117804,Y,SN1056536729
55690,EP_NH3_2,COCCCNC[C@@H](O)COc1cccc(c1)c2ccc(cc2)C#N,71.36280000000002,250.18114141427074,-0.2952897336403426,Y,SN1054738419
55692,EP_NH3_2,CCOCc1ccccc1c2csc(NC(=O)c3cc4ccccc4n3CC(=O)OC(C)(C)C)n2,41.145,353.998497308678,-0.35261399891026923,Y,SN1054738537
55696,Standard_3min_col3_sur,CCCCC(=O)Nc1nc(cs1)c2cccc(c2)P(=O)(C)C,86.994,247.14237251148253,-0.248276915865628,Y,SN1055432088
55714,Luna_NH3_1,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(n3nnc(n3)C4CC4)(C(F)(F)F)C(F)(F)F)cc1,72.4062,327.8930242532141,-0.4031999421257569,Y,SN1057535525
55718,BEH_NH3_3,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(OCC(=O)N)(C(F)(F)F)C(F)(F)F)cc1,86.99520000000004,301.00147399965545,-0.4647001301288355,Y,SN1056535092
55724,BEH_NH3_3,COc1ccc(cc1)c2oc(nn2)C(=O)N3CC(C3)Oc4ccc(CNCC5COC5)cc4,118.2552,309.4827389131331,-0.3549071150065341,Y,SN1057129908
55730,Standard_3min_col2_alk,CN(CCO)C(=O)c1ccc(NC(=O)c2cnn(c2Br)c3ccccc3)cc1Cl,85.95479999999998,292.63678561703944,-0.3092450391047541,Y,SN1055589332
55732,Luna_NH3_1,CCOc1cc(ccc1OCCCNCc2cn(C)c3cnccc23)N4CCOCC4,101.5818,311.0318929403682,-0.34024216153127784,Y,SN1055589450
55811,EP_NH3_2,NC(=O)c1ccc(cc1)c2cc(N[C@H]3CCC[C@H](C3)C(=O)NCC4=CC5=NC=CC(=O)N5C=C4)ncc2Cl,126.5892,369.50282126917375,-0.4667501164583073,Y,SN1057535525
55815,EP_NH3_2,CN(CCO)C(=O)c1ccc(NC(=O)c2cnn(c2C(F)(F)F)C3(C)CCCC3)cc1Cl,80.7408,291.81751411863206,-0.3844757110347269,Y,SN1056535092
55864,EP_NH3_2,CN1CC2CN(CC(C1)O2)c3ccc(cc3)c4ccn5c(cnc5c4)c6ccc(C#N)c(O)c6,163.0608,330.0254068856347,-0.3223644882287445,Y,SN1056244289
55876,EP_NH3_2,Oc1cc(ccc1C#N)c2cnc3cc(ccn23)c4cccc(c4)S(=O)(=O)C(F)F,123.4638,277.61699074690443,-0.3032597511944537,Y,SN1058101976
55881,BEH_NH3_3,NC(=O)c1nn(CC(=O)N[C@H](C(=O)NCc2cccc(Cl)c2F)c3ccc(F)cc3)c4ccccc14,84.90899999999998,333.20912422408287,-0.4350289285945223,Y,SN1058102231
55886,BEH_NH3_3,NC(=O)c1nn(CC(=O)N[C@@H](Cc2cnc[nH]2)C(=O)NCc3cccc(Cl)c3F)c4ccccc14,130.7568,326.2763807093602,-0.4750898315738448,Y,SN1052358131
55916,Standard_3min_col3_sur,CN(C)C(=O)C[C@H](NC(=O)Cn1nc(C(=O)N)c2ccccc12)C(=O)NCc3cccc(Cl)c3F,84.90899999999998,327.81393145881805,-0.4832807373987966,Y,SN1054340436
55927,Standard_3min_col2_alk,CC1(C)CCO[C@@]12C[C@H](NC(=O)OCc3ccccc3)[C@H](C2)C(=O)O,64.0758,238.44538110377903,-0.3261678454752314,Y,SN1055578485
55948,BEH_NH3_3,CN1CCN(CC1)c2cc(ccn2)c3ccn4c(cnc4c3)c5ccc(C#N)c(O)c5,151.5978,301.5117765573362,-0.3118457252432715,Y,SN1054880433
55955,Standard_3min_col3_sur,FC(F)(F)c1c(NC(=O)c2cnc(c(Cl)c2)n3nccn3)cnn1c4ccccc4,109.9242,262.30952352493966,-0.2834046827717809,Y,SN1054880834
55962,Standard_3min_col3_sur,CNC(=O)c1ccc(NC(=O)NCCn2cnc3ccccc23)cc1C(F)(F)F,53.6562,258.2921656090946,-0.3709301388663535,Y,SN1054880447
56008,Luna_NH3_1,CCOc1cc(ccc1OC[C@H](O)CNCC2CCN(CC2)C(=O)C)c3ccc(cc3)C(C)(C)O,121.3788,354.0170195802661,-0.430752498874113,Y,SN1053613665
56011,Luna_NH3_1,CCOc1cc(ccc1OC[C@H](O)CNCC2CCN(CC2)C(=O)C)c3c[nH]c4ncccc34,142.2198,336.0806140839876,-0.4193050822990774,Y,SN1053613797
56040,BEH_NH3_3,NC(=O)Cn1nc(C(=O)N)c2ccccc12,67.1958,147.41064847198675,-0.2702525427886635,Y,SN1055432088
56088,Standard_3min_col2_alk,Cc1cc(cc(C)c1C(=O)O)n2ccc(n2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,96.3732,248.61602161764594,-0.2768200100031336,Y,SN1054340436
56099,Standard_10min_col4_sur,CC[C@H](C)[C@H](NC(=O)C[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)C[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)C[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N,160.8018,1754.9535060482337,-4.221777206410059,Y,SN1055578485
56103,Standard_3min_col2_alk,CC(C)[C@H](NC(=O)c1ccc(NC(=O)c2ccn(n2)c3ccnc(C)c3)c(c1)N4CC5(COC5)C4)C(=O)O,57.8178,356.3106950535491,-0.4810303560921224,Y,SN1054738419
56105,Standard_3min_col2_alk,Cc1cc(ccn1)n2ccc(n2)C(=O)Nc3ccc(cc3N4CC5(COC5)C4)C(=O)N6CCC[C@H]6C(=O)O,51.567,351.5460632550466,-0.4546273137083031,Y,SN1054738537
56107,Standard_3min_col2_alk,Cc1cc(ccn1)n2ccc(n2)C(=O)Nc3ccc(cc3N4CCCCC4)C(=O)N5CCC[C@@H]5CC(=O)O,69.2808,363.68147186241737,-0.4469964812068055,Y,SN1057129908
56113,BEH_NH3_3,CC(C)CS(=O)(=O)c1ccc2[C@H](NCc2c1)C(=O)Nc3ccc(cc3)C(O)(C(F)(F)F)C(F)(F)F,116.169,305.73587341683486,-0.4425632495853488,Y,SN1055589332
56115,BEH_NH3_3,CCS(=O)(=O)c1ccc(CC(=O)Nc2ccc(cc2)C(OCC(=O)O)(C(F)(F)F)C(F)(F)F)cc1,130.75799999999998,296.72287558845903,-0.4345359134935162,Y,SN1055589450
56137,Luna_NH3_1,CNC(=O)c1ccc(NC(=O)NCCc2c(C)onc2C)cc1C(F)(F)F,107.8338,237.333228336985,-0.3580911670858734,Y,SN1058101188
56139,Luna_NH3_1,CNC(=O)c1ccc(NC(=O)N[C@@H](C)Cc2ncc[nH]2)cc1C(F)(F)F,121.3812,229.6064841828136,-0.3844452558227969,Y,SN1055704948
56143,Luna_NH3_1,CNC(=O)c1ccc(NC(=O)NCCc2cnc3CCCCn23)cc1C(F)(F)F,135.9678,260.1343389398418,-0.3876501802700765,Y,SN1055961361
56154,Luna_NH3_1,CC(C)CCc1nc2ccc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5n[nH]c6ncnc(N)c56,164.10299999999995,390.577518085912,-0.4431658670680898,Y,SN1058101976
56159,Luna_NH3_1,CNC(=O)c1ccc(cc1C(F)(F)F)N2C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C2=O,133.884,271.60039089783004,-0.3739945744789464,Y,SN1058102231
56164,Luna_NH3_1,CNC(=O)c1ccc(NC(=O)NCCn2cnc3ccccc23)cc1C(F)(F)F,134.9268,258.2921656090946,-0.3709301388663535,Y,SN1052358131
56186,EP_NH3_2,NC(=O)c1nn(CC(=O)N[C@@H](CCl)C(=O)NCc2cccc(Cl)c2F)c3ccccc13,83.8668,294.09925107230947,-0.4055792509121996,Y,SN1055432088
56258,EP_NH3_2,C[C@@H](C[C@@H](CS(=O)(=O)N1CCN(CC1)c2ccc(F)cc2)N(O)C=O)c3ccccc3,78.6582,307.6607666322475,-0.3951186537416619,Y,SN1055352216
56259,EP_NH3_2,OC(=O)CC(CCOc1ccc(I)cc1)C(=O)NC(CC2CCCCC2)C(=O)NCCc3ccccc3,100.539,390.0100986728861,-0.4427281819526676,Y,SN1055352334
56285,Standard_3min_col3_sur,CN1C=CC(=CC1=O)c2ccc3nc(CCC4CCCC4)n(Cc5ccc(cc5)c6ccccc6C(=O)O)c3n2,116.172,394.2421825617179,-0.3794665386851992,Y,SN1055588959
56308,BEH_NH3_3,Cc1cc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)cc(c1)N(=O)=O,38.01900000000001,239.5416862283673,-0.26878399768593403,Y,SN1055961361
56388,Standard_3min_col3_sur,CC(C)(C)OC(=O)N1CC(C1)n2cc(NC(=O)c3ccn4ncccc34)cn2,176.607,262.60684144062355,-0.33492696486640416,Y,SN1055588959
56392,Standard_10min_col4_sur,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](C)CC)C(C)C)[C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N,176.8008,1634.8194845087412,-3.975012681757582,Y,SN1054880433
56399,Standard_10min_col3_sur,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N,120.984,1651.3968144797018,-4.025434409293715,Y,SN1054880834
56406,Standard_3min_col2_alk,CNC(=O)c1ccc(NC(=O)N[C@H](C)Cn2cnc3ccccc23)cc1C(F)(F)F,73.44720000000002,267.2551540439072,-0.37929619875785053,Y,SN1054880447
56413,Luna_NH3_1,NC(=O)c1ccc(cc1)c2cc(N[C@@H]3CCC[C@@H]3C(=O)NCc4ccc5CNC(=O)c5c4)ncc2Cl,156.8082,351.55020767084824,-0.45118440131367293,Y,SN1055578485
56426,Luna_NH3_1,CS(=O)(=O)c1ccc(CNC(=O)[C@@H]2CCC[C@@H](C2)Nc3cc(c(Cl)cn3)c4ccc(cc4)C(=O)N)cc1,151.599,375.28848673258483,-0.4697013378783405,Y,SN1053613665
56429,Luna_NH3_1,CS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2CNc3cc(c(Cl)cn3)c4ccc(cc4)C(=O)N)cc1,155.7672,396.0683013570289,-0.4670082549119237,Y,SN1053613797
56432,Luna_NH3_1,NC(=O)c1ccc(cc1)c2cc(N[C@H]3CCC[C@H](C3)C(=O)Nc4cccc(c4)C(=O)N)ncc2Cl,188.07,344.4311753978514,-0.4680982710576162,Y,SN1053613920
56434,Luna_NH3_1,NC(=O)c1ccc(NC(=O)CC2(CCC2)Nc3cc(c(Cl)cn3)c4ccc(cc4)C(=O)N)cc1,181.8162,332.5559908849441,-0.4557986495841948,Y,SN1053613948
56435,Luna_NH3_1,NC(=O)c1ccc(cc1)c2cc(NC3(CC(=O)NCC4=CNC(=O)C=C4)CCC3)ncc2Cl,166.1862,321.78543912817304,-0.43262094252497657,Y,SN1053614052
56436,Luna_NH3_1,Cc1ncoc1CNC(=O)CC2(CCC2)Nc3cc(c(Cl)cn3)c4ccc(cc4)C(=O)N,123.4638,311.1831853427654,-0.4113303316324212,Y,SN1053614066
56438,Standard_3min_col3_sur,CNC(=O)c1ccc(NC(=O)NCCc2ccc(cc2)S(=O)(=O)N)cc1C(F)(F)F,69.2868,274.9161081776499,-0.4646252778203567,Y,SN1053614184
56489,Standard_10min_col4_sur_0_99,CC(=O)NCCN(CC(=O)NCCN(CC(=O)NCCN(CC(=O)NCCN(CC(=O)NCCN(CC(=O)NCCN(CC(=O)N)C(=O)CN1C=C(C)C(=O)NC1=O)C(=O)Cn2cnc3c(N)ncnc23)C(=O)CN4C=CC(=NC4=O)N)C(=O)Cn5cnc6C(=O)NC(=Nc56)N)C(=O)CN7C=C(C)C(=O)NC7=O)C(=O)CN8C=C(C)C(=O)NC8=O,94.4388,1059.4307353408733,-2.165209583169462,Y,SN1056244558
56545,EP_NH3_2,Oc1ccc(Cl)cc1NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F,83.949,230.96981942364812,-0.2552423869985256,Y,SN1056239788;SN1056239774
56551,EP_NH3_2,NC(=O)c1ccc(Cl)cc1NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F,99.498,249.07006874427174,-0.3105018883170505,Y,SN1055432088
56565,EP_NH3_2,FC(F)(F)c1cc(NC(=O)c2cnn(c3ccccc3)c2C(F)(F)F)cc(c1)C(F)(F)F,33.8508,245.1755683353347,-0.29162856671904475,Y,SN1057386198
56590,Luna_NH3_1,CC(C)OC(=O)[C@H]1C[C@@]2(C[C@@H]1NC(=O)OCc3ccccc3)OCCC2(C)C,20.3058,274.0387446229746,-0.34264947283377106,Y,SN1054737598
56591,Luna_NH3_1,CC1(C)CCO[C@@]12C[C@H](NC(=O)OCc3ccccc3)[C@H](C2)C(=O)O,70.32300000000001,238.44538110377903,-0.3261678454752314,Y,SN1054737617
56592,Luna_NH3_1,CC(C)(C)OC(=O)N1CCC[C@@H](C1)NC(=O)[C@H]2C[C@@]3(C[C@@H]2NC(=O)OCc4ccccc4)OCCC3(C)C,38.0208,371.78782643412484,-0.4939510625736161,Y,SN1054737721
56593,Luna_NH3_1,CC(C)(C)OC(=O)N1CCC[C@@H](C1)NC(=O)[C@H]2C[C@@]3(C[C@@H]2N)OCCC3(C)C,78.6582,278.5678105781779,-0.4154942706325383,Y,SN1054737749
56594,Luna_NH3_1,CC(C)(C)OC(=O)N1CCC[C@@H](C1)NC(=O)[C@H]2C[C@@]3(C[C@@H]2NC(=O)c4nnc(s4)c5ccccc5Cl)OCCC3(C)C,53.6508,418.53075591876234,-0.4909859397703355,Y,SN1054737853
56595,Luna_NH3_1,CNC(=O)c1ccc(NC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N(C)CCO)cc1C(F)(F)F,149.5158,325.6038561722615,-0.4982184057264323,Y,SN1054737971
56596,EP_NH3_2,CS(=O)(=O)Nc1cccc(c1)c2ccn3c(cnc3c2)c4ccc(C#N)c(O)c4,131.80020000000002,284.26714557416835,-0.32901665423378484,Y,SN1054737999
56599,EP_NH3_2,CC(=O)Nc1cccc(c1)c2ccn3c(cnc3c2)c4ccc(C#N)c(O)c4,127.632,268.04994085362546,-0.2869265404576423,Y,SN1054738240
56600,EP_NH3_2,CN1CC[C@H](C1)Oc2cc(ccn2)c3ccn4c(cnc4c3)c5ccc(C#N)c(O)c5,128.6748,297.173006507491,-0.30952187779153106,Y,SN1054738254
56621,Standard_3min_col2_alk,CC(C)[C@H](NC(=O)c1ccc(NC(=O)c2ccn(n2)c3ccnc(C)c3)c(OC4COC4)c1)C(=O)N5CCCC5,94.2882,380.29400997011186,-0.4895911584777199,Y,SN1054737598
56622,Standard_3min_col2_alk,CS(=O)(=Nc1cccc(c1)c2ccn3c(cnc3c2)c4ccc(C#N)c(O)c4)C,57.8178,291.45001188165315,-0.3012718106054396,Y,SN1054737617
56623,Standard_3min_col2_alk,Oc1cc(ccc1C#N)c2cnc3cc(ccn23)c4cnn(c4)C5CCOCC5,56.7762,274.66250737735453,-0.2774121137757665,Y,SN1054737721
56624,Standard_3min_col2_alk,CNC(=O)c1ccccc1c2csc(NC(=O)c3cc4ccccc4n3CC(=O)O)n2,53.6502,300.58710626160763,-0.3528816714732516,Y,SN1054737749
56625,Standard_3min_col2_alk,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc3nc(cs3)c4ccccc4OCCN5CCOCC5,69.28020000000001,351.06255317806665,-0.3945060617401335,Y,SN1054737853
56626,Standard_3min_col2_alk,OC(=O)Cn1c(cc2ccccc12)C(=O)Nc3nc(cs3)c4ccccc4OCC#N,66.1542,295.89297925641245,-0.33248813816716816,Y,SN1054737971
56627,Standard_3min_col2_alk,COc1ccc(cc1c2csc(NC(=O)c3cc4ccccc4n3CC(=O)O)n2)N5CCOCC5,68.238,339.12919259263344,-0.3839289283892819,Y,SN1054737999
56630,Standard_3min_col2_alk,NC(=O)c1ccc(cc1)c2cc(N[C@H]3CCC[C@H](C3)C(=O)NCc4cc(Cl)cc(Cl)c4)ncc2Cl,109.9182,358.5288807601355,-0.3833858609391456,Y,SN1054738240
56631,Standard_3min_col2_alk,NC(=O)c1ccc(cc1)c2cc(N[C@H]3CCC[C@H](C3)C(=O)NCc4cccnc4)ncc2Cl,78.6582,329.0893832507085,-0.4079806403179439,Y,SN1054738254
56637,Luna_NH3_1,NC(=O)c1ccc(cc1)c2cc(N[C@H]3CCC[C@H](C3)C(=O)NCc4ccn5ccnc5c4)ncc2Cl,163.0608,355.86969508697814,-0.4287399940833234,Y,SN1057386198
56642,Luna_NH3_1,COc1ccc(cc1c2csc(NC(=O)c3cc4ccccc4n3CC(=O)O)n2)N(C)C(=O)C,199.5318,328.94935145134383,-0.38822636082226425,Y,SN1054880433
56649,Luna_NH3_1,CC(C)CCc1nc2ccc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5ccc(CCN(C)C)nc5,147.4332,420.2662626567866,-0.3743598591701505,Y,SN1054880834
56656,EP_NH3_2,CCOc1cc(ccc1OCC(=O)N[C@H]2CCCN(CC)C2)c3ccc(cc3)C#N,55.73280000000001,298.50177296178765,-0.33563213322847096,Y,SN1054880447
56658,EP_NH3_2,CCOc1cc(ccc1OCC(=O)N[C@H]2[C@@H]3CN(C)C[C@H]23)c4ccc(cc4)C#N,70.3212,281.74262357194095,-0.31224811533668656,Y,SN1053613665
56661,EP_NH3_2,OC(=O)c1ccc(cc1)c2ccc([nH]2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,29.6832,229.67294080079716,-0.2596504613644248,Y,SN1053613797
56664,Standard_3min_col3_sur,CC(C)CCc1nc2c(C)cc(CC(C)C)nc2n1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,119.295,377.41385283820944,-0.3207202654264873,Y,SN1053613920
56666,Standard_10min_col3_sur_5_60,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@]1(C)CCCC=CCCC[C@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N1)C(C)C)[C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N,250.6512,1744.5099825426255,-4.196559477101095,Y,SN1053613948
56667,Standard_3min_col3_sur,OC(=O)c1ccccc1c2ccc(Cn3c(CC[C@@H]4CCOC4)nc5ccccc35)cc2,82.82700000000001,315.788957889454,-0.28542613665072497,Y,SN1053614052
56668,Standard_3min_col3_sur,OC(=O)c1ccccc1c2ccc(Cn3c(CC[C@H]4CCCO4)nc5ccccc35)cc2,81.7848,315.5677580250408,-0.2855976185547494,Y,SN1053614066
56670,Standard_3min_col3_sur,OC(=O)c1ccccc1c2ccc(Cn3c(CC[C@@H]4CCCOC4)nc5ccccc35)cc2,81.783,327.8903547125278,-0.2945339714875904,Y,SN1053614184
56789,EP_NH3_2,COc1csc(n1)C(=O)Nc2cnn(c2)C3CN(C3)C(=O)OC(C)(C)C,48.4398,249.79011790843404,-0.34801865785343233,Y,SN1056244289
56809,BEH_NH3_3,NC(=O)c1ccc(cc1)c2cc(NC3(CC(=O)NCC4=CC(=O)NC=C4)CCC3)ncc2Cl,140.1378,321.7503327410031,-0.4321201987307163,Y,SN1055352216
56810,BEH_NH3_3,NC(=O)c1ccc(cc1)c2cc(NC3(CC(=O)NCC4=CN(C(F)F)C(=O)C=C4)CCC3)ncc2Cl,108.876,336.1255418407995,-0.453987434142101,Y,SN1055352334
56862,Standard_3min_col3_sur,Cc1cc(cc(C)c1C(=O)O)c2onc(n2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,175.56599999999997,240.1990482590141,-0.2908332379412224,Y,SN1055578485
56866,Standard_3min_col3_sur,CC(C)CCc1nc2c(C)cc(CC(C)C)nc2n1Cc3ccc(cc3)c4ccccc4c5nnn[nH]5,119.3958,377.41385283820944,-0.3207202654264873,Y,SN1055432088
56896,Standard_3min_col2_alk,CC(C)CCc1nc2ccc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5n[nH]c6ccccc56,84.98819999999998,390.60886599473855,-0.32785883111430925,Y,SN1055578485
56987,S_5min_10_40_col2_sol6,CC(C)N1Cc2cc(cc(c2C1=O)S(=O)(=O)NCC[C@@H]3CCCN3C)c4cnc(NC(=O)C)s4,225.798,348.5745997651525,-0.43919340408634383,Y,SN1057129908
56993,S_5min_10_40_col2_sol6,CCS(=O)(=O)c1ccc(CNC(=O)[C@@H]2CCN(Cc3ccccc3SC(F)(F)F)C[C@@H]2c4ccccc4)cc1,172.43699999999995,391.80678351682815,-0.40451928488311706,Y,SN1055589332
56995,S_5min_10_40_col2_sol6,CCS(=O)(=O)c1ccc(CNC(=O)[C@@H]2CCN(Cc3ccc(SC(F)(F)F)cc3)C[C@@H]2c4ccccc4)cc1,176.6052,391.9003228099362,-0.399416627499,Y,SN1055589450
57010,Standard_3min_col2_alk,CCN(CC)CCCNS(=O)(=O)c1cc(cc2CN(C(C)C)C(=O)c12)c3cnc(NC(=O)C)s3,90.6012,353.57279753191244,-0.4496492059005699,Y,SN1055961361
57063,Standard_3min_col2_alk,CC(C)C[C@H]1COc2cc(F)ccc2N1C(=O)c3cccc4NNC(=O)c34,77.9718,251.43517473504016,-0.2889520011402421,Y,SN1055961361
57147,Standard_3min_col2_alk,CN1c2cc(ccc2CS1(=O)=O)c3ccc(CNS(=O)(=O)c4ccccc4)cc3,179.8548,302.01858174168433,-0.3386716385762455,Y,SN1057386198
57226,Standard_3min_col3_sur,CNC(=O)NCC(=O)N1[C@@H](CC(C)C)COc2cc(F)ccc12,98.1798,216.860699462934,-0.33050334792629715,Y,SN1057386198
57231,S_5min_10_40_col2_sol6,OC(=O)c1cc(Cl)ccc1CN2CCC(CC2)N3C4CCCC3CN(C4)c5ncc(cc5Cl)c6oc(NC7CC7)nn6,79.6998,411.1248670238344,-0.456861536074579,Y,SN1054340436
